,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind,hour,date,day,product,product_Accessible,product_Basic,product_Lux,product_SUV,product_Sedan,product_Shared,product_XL
2186,4.15,Lyft,Financial District,Northeastern University,22.5,1.0,599b7098-a7ea-46e1-9b78-32bdb7b57c35,lyft_premier,Lux,2018-11-29:04.09.18,37.47,0.58,998.48,,0.71,9.43,4,2018-11-29,Thursday,Lux,0,0,1,0,0,0,0
1381,2.79,Uber,Beacon Hill,Boston University,9.5,1.0,fa14c88d-ba22-4cfa-aa03-7eb38722e23a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:06.29.02,40.45,1.0,1014.16,,0.92,1.27,6,2018-11-26,Monday,Accessible,1,0,0,0,0,0,0
291,4.44,Uber,Boston University,Financial District,36.0,1.0,51a36059-06f5-446c-942a-ab5907318c55,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:17.05.09,45.5,0.98,1012.84,,0.86,6.26,17,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3486,4.72,Uber,Financial District,Boston University,14.0,1.0,055a12ca-3139-41f4-ab8b-3bd6d735bcd7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:17.02.08,41.36,0.91,991.51,,0.63,9.18,17,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1084,2.58,Uber,Beacon Hill,South Station,14.0,1.0,acf5d988-68de-49e2-85ad-ff504ec31c37,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27:01.45.22,44.31,1.0,1004.19,0.7505,0.9,12.48,1,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
1866,2.49,Lyft,Northeastern University,Beacon Hill,7.0,1.0,d03bd030-8568-456d-8513-c1ef26d6ce92,lyft_line,Shared,2018-11-28:00.45.22,38.92,0.04,992.1,,0.72,7.5,0,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
668,2.42,Lyft,Haymarket Square,Back Bay,9.0,1.0,5e4a0f2b-c4f5-4add-81a6-0b1b1793d198,lyft,Lyft,2018-11-29:01.32.08,38.46,0.65,997.43,,0.72,10.06,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2609,1.45,Lyft,Boston University,Back Bay,7.0,1.0,312ef498-9e0e-4971-b136-079b797e629c,lyft,Lyft,2018-11-28:15.02.08,39.52,0.27,991.75,,0.65,8.19,15,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1105,3.44,Uber,Back Bay,South Station,12.0,1.0,a9d5b18c-007d-432b-af49-7969c7a76a53,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.02.08,36.8,0.71,997.12,,0.76,10.01,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1495,3.55,Uber,Beacon Hill,Fenway,13.0,1.0,c60380c2-23af-4888-a10e-7f417d843b43,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:06.24.02,40.28,1.0,1014.16,,0.92,1.22,6,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
895,2.88,Lyft,Boston University,West End,26.0,1.0,ab13771c-c248-4163-915a-4625b083df8e,lyft_lux,Lux Black,2018-11-29:02.09.19,38.27,0.49,997.92,0.002,0.7,10.4,2,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2183,2.3,Lyft,Haymarket Square,Back Bay,11.0,1.0,8e434b2c-dc2c-41fc-994e-fee8c00e95ee,lyft,Lyft,2018-11-26:08.21.02,40.98,0.97,1014.43,,0.92,1.37,8,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3448,1.61,Uber,Haymarket Square,Theatre District,8.5,1.0,94cd10a2-7083-4b5f-8419-fcd0e1ced221,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:10.05.10,40.83,1.0,1014.75,,0.93,1.76,10,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
2906,2.66,Uber,Theatre District,Fenway,17.0,1.0,eb4dc9a8-3f22-423b-bcf7-4a9fbf5e63c2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:10.02.08,33.23,0.14,991.19,,0.84,5.51,10,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1906,5.28,Lyft,Boston University,Financial District,45.5,1.0,117f8160-a898-44b6-aead-b0e1332baa1c,lyft_luxsuv,Lux Black XL,2018-11-26:10.05.10,41.24,1.0,1014.75,,0.92,1.74,10,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3182,2.37,Lyft,Back Bay,Haymarket Square,7.0,1.0,bea1ef52-32d6-49ad-a25b-93966665b38e,lyft_line,Shared,2018-11-29:04.09.18,37.64,0.59,998.45,,0.71,9.48,4,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
2133,3.16,Lyft,North End,Back Bay,22.5,1.0,f17769dc-894a-4f98-bc79-3a5dce069903,lyft_premier,Lux,2018-11-28:17.02.07,41.38,0.92,991.5,,0.63,9.22,17,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
694,0.55,Uber,South Station,Theatre District,,1.0,b115c5c5-25da-47d0-8302-e3a2d6a7eeb2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:23.02.09,39.88,0.98,995.04,,0.64,10.05,23,2018-11-28,Wednesday,,0,0,0,0,0,0,0
2877,0.02,Uber,Theatre District,South Station,8.5,1.0,8b872892-0cea-44c6-a290-9972f03279ac,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:06.49.50,38.11,0.98,1000.17,,0.69,10.07,6,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
949,0.64,Lyft,West End,Haymarket Square,7.0,1.0,35921c2b-36b1-40f2-a6a2-137204306167,lyft,Lyft,2018-11-28:09.32.18,33.38,0.42,991.79,,0.84,5.92,9,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
497,3.25,Lyft,Back Bay,South Station,3.0,1.0,9d652a3d-7119-4efd-a97d-68e391cbfbe7,lyft_line,Shared,2018-11-29:01.09.23,36.76,0.67,997.22,,0.76,10.16,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
649,0.63,Uber,Financial District,South Station,27.5,1.0,cf140f7f-57ee-457e-9ffc-962b562f520f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:16.06.22,41.17,0.63,991.57,,0.62,10.01,16,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
835,0.63,Lyft,West End,Haymarket Square,16.5,1.0,e2222cb4-f6bf-466e-ad09-5fe4e8b9a141,lyft_lux,Lux Black,2018-11-29:02.32.08,38.05,0.37,998.28,,0.71,10.79,2,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
3599,1.86,Lyft,West End,South Station,16.5,1.0,81838bae-e594-47a4-84e0-0b5377383a04,lyft_premier,Lux,2018-11-28:13.02.07,36.98,0.64,991.56,,0.7,6.67,13,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
1232,2.32,Uber,Fenway,Beacon Hill,20.5,1.0,37590e36-747b-449c-865d-c2eff7504e47,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:11.02.07,32.97,0.37,990.64,,0.83,6.51,11,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1891,1.35,Uber,Haymarket Square,Beacon Hill,,1.0,9f8cf794-93b5-4231-948b-65a7ab42dec7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-29:00.02.07,39.18,0.83,996.08,,0.67,10.69,0,2018-11-29,Thursday,,0,0,0,0,0,0,0
3625,1.03,Uber,North Station,North End,8.0,1.0,62403d99-7af7-4861-bef1-14d01cf7376a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:22.02.09,40.81,0.84,994.06,,0.63,9.27,22,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2344,0.61,Uber,West End,Haymarket Square,7.5,1.0,510530f1-f996-4263-9bd7-ddd5c273ba74,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:20.32.07,40.85,1.0,993.18,,0.66,9.8,20,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2903,4.4,Uber,Financial District,Fenway,12.0,1.0,e0afaf52-9eaa-4319-af03-e7807c3f14de,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:10.02.08,33.23,0.14,991.19,,0.84,5.51,10,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
543,1.13,Lyft,Financial District,North End,13.5,1.0,202bb417-e631-4b41-ad8a-278e6b1cb85b,lyft_plus,Lyft XL,2018-11-29:01.32.08,38.4,0.64,997.39,,0.72,10.13,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2420,3.05,Uber,Fenway,North Station,10.0,1.0,3e130058-f566-4a1d-ba8a-24e292a30ad4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:19.35.10,45.79,0.91,1010.89,,0.83,8.59,19,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
532,2.13,Lyft,Northeastern University,Theatre District,19.5,1.0,f3026b2c-0741-44b1-9a27-2fc911669369,lyft_premier,Lux,2018-11-28:07.34.35,34.91,0.15,991.77,,0.8,6.69,7,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
3250,2.86,Uber,West End,Northeastern University,,1.0,ed5bfc56-b3e1-4f72-8d4b-92e733008bfb,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-26:15.35.09,44.37,0.88,1014.19,,0.89,4.86,15,2018-11-26,Monday,,0,0,0,0,0,0,0
1240,3.22,Uber,North Station,Northeastern University,,1.0,6ed5b37a-1007-406b-93e2-640716854795,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-26:04.41.37,40.32,0.86,1014.17,,0.94,2.62,4,2018-11-26,Monday,,0,0,0,0,0,0,0
972,2.27,Uber,Boston University,Beacon Hill,9.5,1.0,dc04d86e-6057-4b32-9d25-a888d11aff44,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:02.09.19,38.38,0.49,997.93,0.002,0.7,10.38,2,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
212,3.39,Uber,North Station,Boston University,11.5,1.0,ead5795e-d310-4614-9daf-0be5333e2d73,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:21.32.07,40.45,0.86,994.12,,0.65,9.41,21,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1449,1.35,Uber,North End,Beacon Hill,11.0,1.0,30b8141e-b790-4260-97d2-416db1b6c185,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:04.32.07,37.57,0.5,998.74,,0.71,9.96,4,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
2246,0.52,Lyft,South Station,Financial District,16.5,1.0,6cba44eb-cb60-47a7-9b4f-e7b4f33bed1f,lyft_lux,Lux Black,2018-11-26:04.41.37,40.49,0.87,1014.18,,0.94,2.6,4,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
381,3.04,Lyft,West End,Boston University,26.0,1.0,4a869d6d-3507-4f98-a61a-182b59b4be93,lyft_lux,Lux Black,2018-11-28:15.02.08,39.48,0.28,991.75,,0.65,8.35,15,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1459,2.66,Uber,Theatre District,Fenway,17.5,1.0,8724f5c1-1295-4f96-b888-e5a34fe4504d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27:02.15.22,44.11,1.0,1003.08,0.117,0.91,13.58,2,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
2145,3.15,Lyft,Fenway,North Station,11.0,1.0,676eeef1-0339-4d99-bbb7-a1f21e5e6372,lyft,Lyft,2018-11-28:07.31.37,35.01,0.15,991.75,,0.8,6.61,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2064,2.38,Uber,North Station,South Station,19.5,1.0,0cffd92b-4445-462e-86eb-bcb39ca23a52,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:06.24.02,43.92,1.0,1014.18,,0.81,1.38,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2847,2.11,Lyft,South Station,North Station,9.0,1.0,f114990d-b8c0-475f-a8c8-d412e2069041,lyft,Lyft,2018-11-28:14.02.08,38.44,0.48,991.64,,0.67,11.41,14,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2267,2.66,Uber,Theatre District,Fenway,,1.0,de2f978c-8f55-4ab1-9175-73bcfd0f2ee3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:16.02.08,41.34,0.61,991.57,,0.61,9.94,16,2018-11-28,Wednesday,,0,0,0,0,0,0,0
3501,3.45,Uber,South Station,Back Bay,35.0,1.0,1d710a08-d7d3-45e9-af01-87a4a502661f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-14:10.45.06,27.08,0.22,1034.02,,0.8,3.03,10,2018-12-14,Friday,SUV,0,0,0,1,0,0,0
328,0.73,Uber,Haymarket Square,West End,10.5,1.0,b2f36b68-7a96-4a6a-9fa9-20f4029083da,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.53.39,38.44,0.57,997.66,,0.7,10.01,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2315,2.41,Lyft,Beacon Hill,Fenway,22.5,1.0,c83f3a2e-e521-461b-baa5-ecd59186ab38,lyft_lux,Lux Black,2018-11-26:09.29.09,40.72,1.0,1014.75,,0.94,1.36,9,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2522,3.53,Uber,Back Bay,South Station,,1.0,a8ee5018-8498-4a9f-9168-c308a4d050f7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:17.02.07,41.46,0.92,991.49,,0.63,9.25,17,2018-11-28,Wednesday,,0,0,0,0,0,0,0
2234,2.5,Uber,Beacon Hill,South Station,11.0,1.0,325dc60a-d641-4c3a-a18a-e6bcbc87d580,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:23.02.09,40.49,0.99,995.03,,0.62,10.1,23,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1661,2.62,Uber,Boston University,Theatre District,9.0,1.0,3138f5e0-b7bb-43e9-b5c1-0fd4678dc11e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.09.23,38.44,0.67,997.23,,0.71,10.12,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
2249,4.48,Uber,Fenway,Financial District,37.0,1.0,475a31ab-9b28-42b9-a5e4-f5611db2a1aa,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:04.41.37,40.49,0.87,1014.18,,0.94,2.6,4,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
